Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_LocationRestricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_CC,Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile 
2019200886371,3,9,0,2,0,8,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200886372,1,8,0,18,0,8,0,0,0,0,4,1,1,1,63,9,1896,2,14,1,1,1
2019200886372,2,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,-1,1339,1,16,-1,-1,-1
2019200886399,1,9,0,18,0,8,0,10,1,11,4,1,6,2,-1,-1,1400,2,12,8,1,8
2019200886399,2,9,0,18,0,8,0,0,0,0,1,1,6,1,24,5,1498,1,2,5,1,5
2019200886486,1,9,0,7,0,1,0,0,0,0,1,1,6,1,16,4,1398,1,1,1,1,1
2019200886486,2,9,0,18,0,1,0,0,0,0,4,1,1,1,-1,-1,2993,2,2,5,1,5
2019200886525,1,9,0,5,0,0,0,0,0,0,1,1,6,1,-1,-1,1493,2,12,-1,-1,-1
2019200886715,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,2495,2,20,-1,-1,-1
2019200886715,2,9,0,10,0,8,0,0,0,0,2,1,6,2,37,7,1398,2,5,1,1,1
2019200886734,1,9,0,9,0,5,0,0,0,0,4,1,2,1,48,8,-1,-1,-1,6,1,6
2019200886734,2,9,0,18,0,4,0,0,0,0,1,1,6,1,-1,-1,1968,2,6,6,1,6
2019200886745,1,9,0,18,0,0,0,0,0,0,1,1,6,2,46,8,1896,2,16,8,1,8
2019200886745,2,3,0,11,0,0,0,0,0,0,2,1,6,1,22,5,125,1,3,4,1,4
2019200886753,1,9,0,18,0,3,0,0,0,0,1,1,6,2,19,4,1242,1,12,6,1,6
2019200886802,1,9,0,9,0,6,0,0,0,0,3,1,6,1,41,7,1364,1,11,1,1,1
2019200886806,1,9,0,8,0,1,0,0,0,0,4,1,6,1,24,5,1399,1,1,1,1,1
2019200886806,2,90,0,11,0,1,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,2,1,2
2019200886837,1,9,0,18,0,0,0,0,0,0,1,1,6,1,27,6,1248,2,5,1,1,1
2019200886837,2,9,0,12,0,0,0,0,0,0,1,1,6,1,34,6,1956,2,9,1,1,1
2019200886859,1,9,0,8,0,1,0,0,0,0,2,1,6,1,26,6,1386,1,14,10,1,10
2019200886859,2,8,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,2499,2,9,-1,-1,-1
2019200886865,1,9,0,18,0,2,0,0,0,0,4,1,6,2,-1,-1,1388,1,8,8,1,8
2019200886922,1,9,0,1,9,0,0,0,0,0,2,1,6,2,21,5,999,1,3,3,1,3
2019200887284,1,3,0,18,0,0,0,0,0,0,4,1,1,1,34,6,125,1,1,1,1,1
2019200887284,2,9,0,5,0,0,0,0,0,0,1,1,6,2,49,8,1984,1,1,1,1,1
2019200887285,1,9,0,18,0,1,0,0,0,0,4,1,6,2,42,7,1349,1,15,1,1,1
2019200887305,1,19,0,4,0,0,0,0,0,0,4,1,1,1,35,6,1560,2,5,2,1,2
2019200887305,2,2,0,13,0,0,0,0,0,0,3,1,1,1,19,4,49,1,2,1,1,1
2019200887321,1,9,0,18,0,8,1,0,0,0,3,1,1,1,43,7,1595,1,8,1,1,1
2019200887321,2,9,0,18,0,6,0,0,0,0,1,1,6,3,-1,-1,1998,2,10,-1,-1,-1
2019200887354,1,9,0,5,0,0,0,0,0,0,1,1,6,1,46,8,1968,2,9,2,1,2
2019200887358,1,9,0,18,0,0,0,0,0,0,1,1,6,2,26,6,1395,1,1,4,1,4
2019200887358,2,1,0,18,0,0,0,0,0,0,2,1,6,1,8,2,-1,-1,-1,4,1,4
2019200887395,1,9,0,3,0,1,0,0,0,0,2,1,6,2,43,7,1598,1,10,1,1,1
2019200887395,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200887398,1,9,0,7,9,6,0,0,0,0,4,1,6,2,79,11,1275,1,21,5,1,5
2019200887398,2,1,0,18,9,8,0,0,0,0,1,1,6,1,13,3,-1,-1,-1,4,1,4
2019200887433,1,9,0,18,0,0,0,0,0,0,1,1,6,1,22,5,1582,2,10,1,1,1
2019200887433,2,9,0,3,0,0,0,0,0,0,2,1,6,2,39,7,1229,1,6,5,1,5
2019200887437,1,9,0,5,0,0,0,0,0,0,0,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200887437,2,9,0,15,0,0,0,0,0,0,4,1,6,2,22,5,2000,2,11,2,1,2
2019200887451,1,9,0,5,0,0,0,0,0,0,1,1,6,1,-1,-1,998,1,12,3,1,3
2019200887451,2,9,0,3,0,0,0,0,0,0,2,1,6,1,37,7,-1,-1,-1,1,1,1
2019200887502,1,9,0,18,0,2,1,7,2,11,1,1,6,1,40,7,1124,1,14,1,1,1
2019200887512,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,2000,2,15,-1,-1,-1
2019200887512,2,9,0,18,0,8,0,0,0,0,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1
2019200887512,3,9,0,18,0,1,0,0,0,0,1,1,6,1,52,8,1798,8,3,1,1,1
2019200887547,1,8,0,18,0,1,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200887616,1,9,0,12,0,2,0,0,0,0,1,1,6,1,27,6,1598,1,14,4,1,4
2019200887628,1,9,0,9,0,8,0,0,0,0,4,1,6,1,28,6,1332,1,-1,1,1,1
2019200887628,2,9,0,18,0,8,0,0,0,0,1,1,6,2,39,7,1199,1,16,2,1,2
2019200887709,1,9,0,18,0,1,0,0,0,0,0,1,3,2,30,6,1560,2,4,1,1,1
2019200887730,1,9,0,1,9,0,0,0,0,0,2,1,6,1,83,11,1339,1,6,6,1,6
2019200887736,1,9,0,18,0,8,0,0,0,0,0,1,1,1,57,9,1598,1,8,1,1,1
2019200887736,2,1,0,18,0,8,0,0,0,0,1,1,1,1,25,5,-1,-1,-1,1,1,1
2019200887769,1,9,0,18,0,0,0,0,0,0,4,1,3,2,34,6,1197,1,3,1,1,1
2019200887779,1,9,0,1,0,1,0,0,0,0,2,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
2019200887785,1,9,0,4,0,0,0,0,0,0,2,1,1,1,33,6,1364,1,13,1,1,1
2019200887785,2,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200887841,1,9,0,13,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200887877,1,9,0,18,0,0,0,0,0,0,1,1,1,2,27,6,1198,1,5,2,1,2
2019200887877,2,9,0,4,0,0,0,0,0,0,2,1,1,2,-1,-1,1560,2,10,1,1,1
2019200887908,1,9,0,1,0,0,0,0,0,0,2,1,6,1,33,6,1968,2,8,1,1,1
2019200887913,1,9,0,5,0,6,0,0,0,0,4,1,6,1,47,8,1995,2,1,4,1,4
2019200887913,2,9,0,18,0,8,0,0,0,0,1,1,6,1,54,8,1598,7,7,1,1,1
2019200887930,1,9,0,18,0,0,0,0,0,0,0,1,6,1,-1,-1,1797,8,8,-1,-1,-1
2019200887973,1,9,0,18,0,0,0,0,0,0,1,1,6,2,36,7,1598,1,12,1,1,1
2019200887973,2,11,0,3,0,0,0,0,0,0,2,1,1,1,34,6,9000,2,12,4,1,4
2019200887992,1,9,0,7,0,6,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200887996,1,9,0,18,0,2,0,0,0,0,1,1,6,1,39,7,1968,2,8,1,1,1
2019200887996,2,9,0,18,0,1,0,0,0,0,1,1,2,1,49,8,2000,2,13,2,1,2
2019200888013,1,20,0,9,0,5,0,0,0,0,3,1,1,1,32,6,-1,-1,-1,3,1,3
2019200888015,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200888088,1,9,0,18,0,0,0,0,0,0,1,1,6,1,25,5,1968,2,7,7,1,7
2019200888088,2,9,0,5,0,0,0,0,0,0,2,1,6,2,35,6,1596,1,13,8,1,8
2019200888094,1,9,0,18,0,6,0,0,0,0,0,1,6,1,-1,-1,1461,2,11,-1,-1,-1
2019200888094,2,9,0,18,0,8,0,10,1,11,3,1,6,1,20,4,1390,1,8,1,1,1
2019200888102,1,9,0,9,0,5,0,0,0,0,1,1,6,1,30,6,1390,1,11,1,1,1
2019200888160,1,9,0,18,0,5,0,0,0,0,0,1,6,1,54,8,1497,1,-1,10,1,10
2019200888160,2,9,0,9,0,6,1,7,3,0,3,1,6,2,41,7,998,1,11,1,1,1
2019200888194,1,9,0,9,0,5,0,0,0,0,0,1,6,2,27,6,1791,8,8,1,1,1
2019200888209,1,1,0,12,0,1,0,0,0,0,1,1,6,1,42,7,-1,-1,-1,2,1,2
2019200888209,2,9,0,18,0,1,0,0,0,0,1,1,6,1,49,8,1329,1,7,4,1,4
2019200888229,1,9,0,5,0,0,0,0,0,0,1,1,6,1,-1,-1,1497,8,11,-1,-1,-1
2019200888237,1,9,0,5,0,1,0,0,0,0,1,1,6,1,37,7,1197,1,2,1,1,1
2019200888237,2,8,0,3,0,1,0,0,0,0,2,1,1,1,65,9,2496,2,22,1,1,1
2019200888254,1,9,0,18,0,0,0,0,0,0,1,1,6,1,64,9,1248,1,10,1,1,1
2019200888260,1,9,0,5,0,0,0,0,0,0,4,1,6,2,40,7,1956,2,6,1,1,1
2019200888260,2,9,0,18,0,0,0,0,0,0,1,1,6,1,29,6,1598,1,16,2,1,2
2019200888261,1,9,0,6,0,0,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,1,1,1
2019200888261,2,9,0,18,0,0,0,10,0,0,3,1,6,2,-1,-1,-1,-1,-1,3,1,3
2019200888274,1,9,0,5,0,0,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
2019200888308,1,8,0,5,0,0,0,10,1,11,1,1,1,1,-1,-1,1968,2,9,1,1,1
2019200888326,1,9,0,18,0,2,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200888343,1,9,0,18,0,0,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
2019200888362,1,9,0,18,0,0,0,0,0,0,1,1,6,2,24,5,998,1,13,3,1,3
2019200888365,1,21,0,1,0,0,0,0,0,0,2,1,1,1,-1,-1,9290,2,4,1,1,1
2019200888365,2,9,0,3,0,0,0,4,0,0,1,1,6,2,53,8,1242,1,2,1,1,1
2019200888370,1,10,0,9,0,5,0,0,0,0,4,1,1,1,57,9,2998,2,12,9,1,9
2019200888370,2,1,0,18,0,8,0,0,0,0,1,1,6,2,32,6,-1,-1,-1,1,1,1
2019200888375,1,9,0,18,0,0,1,0,0,0,3,1,6,1,16,4,1390,1,14,2,1,2
2019200888375,2,9,0,18,0,0,0,0,1,0,3,1,6,1,59,9,1582,2,12,1,1,1
2019200888380,1,9,0,3,0,0,0,0,1,0,2,1,6,1,57,9,1896,2,14,1,1,1
2019200888380,2,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1910,2,11,-1,-1,-1
2019200888393,1,9,0,18,0,0,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1
2019200888393,2,9,0,18,0,0,0,10,1,2,3,1,6,2,28,6,1229,1,4,1,1,1
2019200888445,1,9,0,4,0,1,0,0,0,0,2,1,6,1,25,5,1242,1,11,3,1,3
2019200888445,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1794,1,12,-1,-1,-1
2019200888446,1,9,0,18,0,6,0,0,0,0,0,1,6,3,-1,-1,1968,2,5,-1,-1,-1
2019200888446,2,9,0,18,0,8,0,0,0,0,3,1,6,1,29,6,1364,1,9,5,1,5
2019200888448,1,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200888448,2,9,0,18,0,1,0,0,0,0,2,1,6,1,36,7,1229,1,11,3,1,3
2019200888454,1,9,0,5,0,2,0,10,1,2,1,1,3,2,52,8,1796,1,10,10,1,10
2019200888488,1,9,0,7,0,8,0,0,0,0,1,1,6,1,57,9,998,1,16,-1,-1,-1
2019200888488,2,1,0,18,0,8,0,0,0,0,1,1,2,1,29,6,-1,-1,-1,1,1,1
2019200888492,1,9,0,18,0,0,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200888492,2,9,0,18,0,0,0,0,0,0,0,1,1,2,46,8,1229,1,11,4,1,4
2019200888678,1,1,0,18,0,0,0,0,0,0,3,1,6,1,11,3,-1,-1,-1,1,1,1
2019200888678,2,9,0,18,0,0,0,0,0,0,1,1,1,2,47,8,1229,1,10,1,1,1
2019200888685,1,9,0,18,0,0,0,0,0,0,1,1,6,2,22,5,1242,1,9,9,1,9
2019200888699,1,9,0,18,0,6,0,0,0,0,1,1,1,2,32,6,1200,1,4,4,1,4
2019200888699,2,9,0,17,0,8,0,0,0,0,4,1,1,1,59,9,2993,2,4,2,1,2
2019200888709,1,4,0,18,0,0,0,0,0,0,4,1,6,1,29,6,373,1,3,4,1,4
2019200888709,2,9,0,13,0,0,0,10,7,7,1,1,6,1,22,5,1497,1,-1,2,1,2
2019200888722,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,1398,1,6,-1,-1,-1
2019200888722,2,9,0,18,0,0,0,0,0,0,4,1,6,1,-1,-1,1596,1,5,2,1,2
2019200888808,1,9,0,9,0,6,0,0,0,0,1,1,6,1,28,6,1998,1,4,4,1,4
2019200888808,2,9,0,18,0,8,2,10,6,0,4,1,1,2,20,4,1242,1,5,9,3,9
2019200888839,1,9,0,18,0,8,1,10,1,1,1,1,2,1,68,10,1969,1,-1,9,3,9
2019200888839,2,9,0,9,0,8,1,0,0,0,1,1,6,1,20,4,1229,1,6,6,1,6
2019200888891,1,19,0,15,0,0,0,0,0,0,3,1,6,3,-1,-1,2261,7,12,-1,-1,-1
2019200888891,2,9,0,18,0,0,2,6,7,11,4,1,6,1,32,6,1598,2,2,5,1,5
2019200888891,3,9,0,18,0,0,0,0,0,0,0,1,6,3,-1,-1,1995,2,5,-1,-1,-1
2019200888897,1,9,0,18,0,0,0,0,0,0,4,1,6,2,19,4,998,1,9,6,1,6
2019200888906,1,9,0,6,0,0,0,0,0,0,3,1,6,1,60,9,-1,-1,-1,2,1,2
2019200888906,2,5,0,18,0,0,0,0,0,0,1,1,6,1,62,9,1170,1,3,5,1,5
2019200888931,1,9,0,7,0,3,0,0,0,0,1,1,6,2,-1,-1,1995,2,7,-1,-1,-1
2019200888934,1,9,0,5,0,0,0,0,0,0,1,1,1,1,59,9,1390,1,13,10,1,10
2019200889119,1,9,0,10,0,1,0,0,0,0,2,1,6,1,31,6,995,1,13,1,1,1
2019200889119,2,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,-1,1360,1,13,-1,-1,-1
2019200889126,1,9,0,18,0,0,0,0,0,0,1,1,6,2,28,6,1984,1,1,6,1,6
2019200889126,2,1,0,18,0,0,0,0,0,0,1,1,6,1,10,2,-1,-1,-1,4,1,4
2019200889163,1,9,0,2,0,0,0,0,0,0,1,1,6,1,-1,-1,1368,1,1,7,3,7
2019200889163,2,9,0,18,0,0,1,4,0,0,1,1,6,1,-1,-1,1598,1,12,-1,-1,-1
2019200889163,3,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,2698,2,9,-1,-1,-1
2019200889165,1,9,0,2,0,0,0,0,0,0,1,1,6,2,-1,-1,1364,1,11,-1,-1,-1
2019200889165,2,9,0,18,0,0,0,8,0,0,4,1,1,1,60,9,1998,2,9,5,1,5
2019200889174,1,9,0,5,0,2,0,0,0,0,1,1,6,1,-1,-1,1149,1,4,-1,-1,-1
2019200889177,1,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200889203,1,9,0,9,0,6,0,0,0,0,0,1,6,1,-1,-1,1242,1,13,1,1,1
2019200889203,2,1,0,18,0,8,0,0,0,0,0,1,1,1,29,6,-1,-1,-1,1,1,1
2019200889257,1,9,0,18,0,0,0,0,0,0,1,1,6,1,23,5,1199,1,17,4,1,4
2019200889257,2,19,0,18,0,0,0,0,0,0,1,1,6,1,33,6,-1,-1,-1,2,1,2
2019200889280,1,9,0,7,0,3,1,4,0,0,1,1,6,1,-1,-1,1800,1,19,-1,-1,-1
2019200889280,2,9,0,2,0,2,0,0,0,0,3,1,6,1,78,11,1591,1,7,5,1,5
2019200889322,1,9,0,5,0,0,0,4,0,0,1,1,6,2,25,5,999,1,-1,2,1,2
2019200889322,2,9,0,2,0,0,0,0,0,0,2,1,6,2,24,5,1242,1,4,2,1,2
2019200889337,1,8,0,5,0,6,0,0,0,0,4,1,1,1,-1,-1,1997,2,4,6,1,6
2019200889337,2,19,0,12,0,8,0,0,0,0,4,1,6,1,58,9,1560,2,3,8,2,8
2019200889348,1,9,0,18,0,0,0,4,0,0,4,1,6,3,-1,-1,1329,1,2,-1,-1,-1
2019200889348,2,9,0,2,0,0,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200889980,1,9,0,18,0,0,2,0,0,0,1,1,6,1,52,8,-1,-1,-1,-1,-1,-1
2019200889980,2,9,0,18,0,0,0,1,0,0,1,1,6,1,54,8,2231,2,7,1,1,1
2019200889980,3,9,0,2,0,0,0,0,0,0,2,1,6,1,46,8,1956,2,5,2,1,2
2019200890119,1,9,0,9,0,6,0,0,0,0,1,1,6,2,-1,-1,1560,2,11,3,1,3
2019200890119,2,9,0,10,0,8,0,0,0,0,3,1,6,2,54,8,1598,1,11,1,1,1
2019200890152,1,9,0,11,0,8,0,0,0,0,1,1,6,2,80,11,1242,1,5,4,1,4
2019200890152,2,9,0,18,0,8,0,0,0,0,3,1,6,2,35,6,1461,2,12,4,1,4
2019200890315,1,9,0,18,0,1,0,0,0,0,4,1,6,3,-1,-1,1149,1,10,-1,-1,-1
2019200890315,2,9,0,5,0,1,0,0,0,0,1,1,6,1,24,5,1598,1,9,9,1,9
2019200890362,1,9,0,18,0,0,0,0,0,0,1,1,2,1,19,4,1368,1,2,1,1,1
2019200890380,1,8,0,9,0,6,0,0,0,0,1,1,6,1,25,5,2402,2,14,-1,-1,-1
2019200890380,2,9,0,18,0,8,0,0,0,0,4,1,6,2,17,4,1242,1,3,8,1,8
2019200890392,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200890443,1,9,0,8,0,1,0,0,0,0,2,1,1,1,38,7,2143,12,4,1,1,1
2019200890443,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1968,2,2,1,1,1
2019200890445,1,9,0,12,0,3,0,0,0,0,4,1,6,3,-1,-1,1242,1,8,-1,-1,-1
2019200890445,2,9,0,18,0,3,0,0,0,0,3,1,6,2,27,6,1595,1,10,2,1,2
2019200890456,1,21,4,18,0,3,5,0,0,0,3,1,1,1,50,8,12777,2,8,6,1,6
2019200890553,1,9,0,17,0,0,0,10,1,4,1,1,6,3,-1,-1,1781,1,15,-1,-1,-1
2019200890578,1,9,0,18,0,8,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200890578,2,9,0,9,0,5,0,0,0,0,2,1,6,2,56,9,1461,2,7,8,1,8
2019200890664,1,9,0,5,0,6,0,0,0,0,0,1,6,1,53,8,1685,2,5,6,1,6
2019200890664,2,1,0,18,0,8,0,0,0,0,4,1,6,1,34,6,-1,-1,-1,1,1,1
2019200890707,1,9,0,18,0,8,0,0,0,0,4,1,6,2,19,4,1197,1,2,3,1,3
2019200890707,2,9,0,18,0,8,0,0,0,0,1,1,6,2,-1,-1,1598,2,4,-1,-1,-1
2019200890724,1,19,0,5,0,4,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
2019200890724,2,9,0,9,0,3,0,0,0,0,1,1,6,1,26,6,1995,2,8,1,1,1
2019200890724,3,9,0,8,0,1,0,0,0,0,1,1,6,2,25,5,1396,1,15,3,1,3
2019200890762,1,9,0,18,0,8,0,0,0,0,4,1,6,1,19,4,999,1,-1,1,1,1
2019200890762,2,9,0,12,0,8,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1,-1,-1
2019200890768,1,9,0,18,0,0,0,0,0,0,1,1,6,1,60,9,1796,1,11,-1,-1,-1
2019200890768,2,9,0,3,0,0,0,0,0,0,1,1,6,2,20,4,1398,1,8,3,1,3
2019200890794,1,9,0,4,0,0,0,0,0,0,0,1,6,1,39,7,1229,1,7,2,1,2
2019200890794,2,9,0,18,0,0,1,0,0,0,2,1,6,1,-1,-1,2179,2,8,-1,-1,-1
2019200890799,1,19,0,7,0,6,0,0,0,0,1,1,1,1,-1,-1,10518,2,4,-1,-1,-1
2019200890799,2,9,0,18,0,8,1,0,0,0,4,1,6,2,36,7,1329,1,6,4,1,4
2019200890833,1,9,0,9,0,5,0,0,0,0,2,1,6,1,37,7,1560,2,8,2,1,2
2019200890833,2,9,0,18,0,8,0,0,0,0,1,1,6,2,53,8,1242,1,2,2,1,2
2019200890869,1,9,0,5,0,0,0,0,0,0,3,1,6,1,59,9,-1,-1,-1,1,1,1
2019200890959,1,9,0,12,0,0,0,0,0,0,1,1,6,1,21,5,1600,2,10,1,1,1
2019200890959,2,9,0,4,0,0,0,0,0,0,2,1,1,1,49,8,1560,2,9,1,1,1
2019200890993,1,9,0,2,0,0,0,0,0,0,2,1,6,1,32,6,1997,2,12,1,1,1
2019200890993,2,9,0,18,0,0,0,4,0,0,1,1,6,1,36,7,1587,1,17,1,1,1
2019200891127,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,898,1,4,-1,-1,-1
2019200891198,1,19,0,12,0,8,0,0,0,0,0,1,1,1,63,9,1995,2,6,9,1,9
2019200891198,2,9,0,5,0,8,0,0,4,6,1,1,6,2,66,10,1992,2,13,8,1,8
2019200891240,1,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,-1,1896,2,12,1,1,1
2019200891240,2,9,0,4,0,1,0,0,0,0,3,1,6,2,46,8,1591,1,5,1,1,1
2019200891293,1,9,0,9,0,6,0,0,0,0,1,1,6,2,29,6,1997,2,4,7,1,7
2019200891293,2,1,0,18,0,8,0,0,0,0,4,1,6,1,20,4,-1,-1,-1,3,1,3
2019200891312,1,11,0,18,0,0,0,0,0,0,0,1,1,1,47,8,6700,2,3,7,1,7
2019200891312,2,9,0,18,0,0,0,0,0,0,2,1,6,2,36,7,-1,-1,-1,1,1,1
2019200891320,1,9,0,7,0,5,0,0,0,0,1,1,6,1,24,5,1395,1,4,1,1,1
2019200891320,2,1,0,18,9,8,5,0,0,0,1,1,6,1,34,6,-1,-1,-1,2,1,2
2019200891383,1,9,0,18,0,0,0,0,0,0,1,1,6,2,-1,-1,1364,1,12,-1,-1,-1
2019200891383,2,9,0,18,0,0,0,0,0,0,4,1,6,1,49,8,3222,2,15,1,1,1
2019200891389,1,9,0,7,0,6,0,0,0,0,1,1,2,2,-1,-1,2998,1,1,10,3,10
2019200891389,2,1,0,18,4,8,0,0,0,0,3,1,3,1,52,8,-1,-1,-1,4,1,4
2019200891553,1,9,0,5,0,1,0,0,0,0,4,1,6,1,-1,-1,1596,1,15,4,1,4
2019200891553,2,9,0,9,0,1,0,0,0,0,1,1,6,2,27,6,1390,1,8,1,1,1
2019200891655,1,9,0,18,0,4,0,0,0,0,1,1,6,1,-1,-1,1598,2,9,2,1,2
2019200891655,2,1,0,18,0,8,0,0,0,0,1,1,6,1,37,7,-1,-1,-1,1,1,1
2019200891702,1,9,0,14,0,8,0,0,0,0,1,1,6,2,25,5,1242,1,7,2,1,2
2019200891702,2,9,0,18,0,8,0,0,0,0,4,1,6,2,57,9,1796,1,12,10,2,10
2019200891722,1,5,0,18,0,8,0,0,0,0,1,1,6,1,19,4,600,1,19,1,1,1
2019200891722,2,19,0,5,0,6,0,0,0,0,1,1,2,1,70,10,1905,2,20,3,1,3
2019200891758,1,9,0,13,0,8,0,4,0,0,1,1,6,1,-1,-1,2993,2,3,-1,-1,-1
2019200891758,2,9,0,9,0,5,0,0,0,0,3,1,6,1,40,7,1999,1,4,1,1,1
2019200891758,3,9,0,2,0,1,0,0,0,0,1,1,6,1,-1,-1,1580,1,23,1,1,1
2019200891758,4,9,0,2,0,1,0,0,0,0,1,1,6,1,-1,-1,1794,1,14,-1,-1,-1
2019200891758,5,9,0,2,0,1,0,0,0,0,1,1,6,1,-1,-1,1910,2,13,-1,-1,-1
2019200891758,6,9,0,10,0,1,0,0,0,0,1,1,6,1,-1,-1,1968,2,8,1,1,1
2019200892208,1,8,0,4,0,0,0,0,0,0,1,1,6,1,-1,-1,1998,2,9,1,1,1
2019200892221,1,9,0,3,0,0,0,0,0,0,4,1,6,2,39,7,2231,2,11,1,1,1
2019200892221,2,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,3301,1,14,1,1,1
2019200892244,1,9,0,16,0,0,5,10,8,4,4,1,6,1,20,4,1198,1,6,4,1,4
2019200892289,1,9,0,18,0,0,0,0,0,0,1,1,6,1,20,4,1497,8,11,8,1,8
2019200892289,2,9,0,3,0,0,0,0,0,0,2,1,2,2,40,7,1598,1,1,4,1,4
2019200892294,1,9,0,1,0,0,0,4,0,0,2,1,6,1,29,6,2179,2,5,-1,-1,-1
2019200892294,2,9,0,2,0,0,0,0,0,0,1,1,1,1,-1,-1,2993,2,2,5,1,5
2019200892294,3,9,0,3,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,-1,-1,5,1,5
2019200892294,4,9,0,2,0,0,0,0,0,0,1,1,1,1,-1,-1,2993,2,1,5,1,5
2019200892385,1,9,0,18,0,0,0,0,0,0,4,1,1,1,38,7,1794,1,11,1,1,1
2019200892494,1,9,0,18,0,1,2,0,0,0,3,1,6,1,21,5,1968,2,8,2,1,2
2019200892494,2,9,0,18,0,2,0,0,0,0,3,1,6,1,49,8,2987,2,8,1,1,1
2019200892494,3,9,0,18,0,1,0,0,0,0,0,1,1,1,-1,-1,2993,2,3,5,1,5
2019200892506,1,9,0,9,0,5,0,0,0,0,1,1,1,2,49,8,1797,8,3,9,1,9
2019200892522,1,9,0,18,0,8,0,7,2,7,1,1,6,1,45,7,2204,2,11,1,1,1
2019200892522,2,9,0,9,0,8,0,0,0,0,4,1,6,1,23,5,1598,1,13,2,1,2
2019200892549,1,3,0,13,0,0,2,0,0,0,4,1,6,1,27,6,125,1,1,2,1,2
2019200892549,2,19,0,18,0,0,0,0,0,0,3,1,1,1,46,8,2143,2,5,2,1,2
2019200892570,1,9,0,18,0,0,0,0,0,0,0,1,1,1,31,6,1598,2,-1,3,1,3
2019200892570,2,9,0,2,0,0,0,0,0,0,0,1,5,1,35,6,1596,1,6,1,1,1
2019200892570,3,23,0,18,0,0,5,4,0,0,2,1,6,1,19,4,-1,-1,-1,2,1,2
2019200892608,1,9,0,18,0,1,0,0,0,0,1,1,6,2,51,8,1329,1,7,1,1,1
2019200892615,1,9,0,5,0,6,0,0,0,0,1,1,6,1,-1,-1,1198,1,10,2,1,2
2019200892615,2,1,0,18,0,8,0,0,0,0,4,1,6,1,38,7,-1,-1,-1,10,1,10
2019200892615,3,1,0,18,0,8,0,0,0,0,4,1,6,1,52,8,-1,-1,-1,8,1,8
