Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2019200868502,2,1,1,1,9,2,3,0,0,0,0,0,1,-1,-1
2019200868526,1,1,1,2,47,8,3,0,0,0,0,0,9,1,1
2019200868526,1,2,2,2,11,3,3,0,0,2,0,0,9,1,1
2019200868539,2,1,1,2,41,7,3,0,0,0,0,0,9,1,1
2019200868545,1,1,2,1,22,5,3,0,0,-1,0,0,9,1,4
2019200868545,1,2,2,1,22,5,3,0,0,-1,0,0,9,1,3
2019200868545,1,3,2,1,24,5,3,0,0,-1,0,0,9,1,4
2019200868545,1,4,2,1,25,5,3,0,0,-1,0,0,9,3,8
2019200868546,2,1,1,1,38,7,3,0,0,0,0,0,9,-1,-1
2019200868546,2,2,2,2,15,3,3,0,0,2,0,0,9,-1,-1
2019200868546,2,3,2,1,33,6,3,0,0,1,0,0,9,-1,-1
2019200868546,2,4,2,2,35,6,3,0,0,2,0,0,9,-1,-1
2019200868546,2,5,2,1,11,3,3,0,0,2,0,0,9,-1,-1
2019200868583,1,1,3,1,75,10,3,5,2,0,0,0,0,1,10
2019200868585,2,1,1,1,50,8,3,0,0,0,0,0,1,1,8
2019200868594,2,1,1,1,43,7,3,0,0,0,0,0,9,1,7
2019200868671,1,1,3,1,50,8,2,9,5,0,0,1,0,1,1
2019200868778,2,1,1,1,26,6,3,0,0,0,0,0,9,1,6
2019200868778,2,2,2,2,23,5,3,0,0,1,0,0,9,1,2
2019200868848,2,1,1,2,-1,-1,3,0,0,0,0,0,9,1,4
2019200868848,2,2,2,1,-1,-1,3,0,0,1,0,0,9,-1,-1
2019200868994,1,1,3,2,51,8,3,4,2,0,0,2,0,1,7
2019200868996,2,1,1,2,51,8,3,0,0,0,0,0,9,1,1
2019200868999,1,1,2,2,48,8,3,0,0,1,0,0,9,1,9
2019200869008,2,1,1,2,45,7,3,0,0,0,0,0,9,1,6
2019200869012,1,1,2,1,-1,-1,3,0,0,2,0,0,9,1,8
2019200869012,1,2,1,2,29,6,3,0,0,0,0,0,9,1,8
2019200869024,2,1,1,1,26,6,3,0,0,0,0,0,9,1,4
2019200869282,2,1,1,2,25,5,3,0,0,0,0,0,9,1,1
2019200869291,1,1,3,2,22,5,3,5,1,0,0,2,0,1,2
2019200869307,2,1,1,1,29,6,3,0,0,0,0,0,9,1,1
2019200869316,2,1,2,1,70,10,3,0,0,0,0,0,19,-1,-1
2019200869345,1,1,3,1,-1,-1,3,5,1,0,0,2,0,1,3
2019200869351,2,1,1,2,45,7,3,0,0,0,0,0,9,1,4
2019200869351,2,2,2,1,50,8,3,0,0,1,0,0,9,1,4
2019200869387,1,1,1,1,17,4,3,0,0,0,0,0,9,1,1
2019200869426,2,1,1,1,47,8,3,0,0,0,0,0,9,-1,-1
2019200869429,1,1,1,1,57,9,2,0,0,0,0,0,9,1,1
2019200869429,2,2,1,1,39,7,2,0,0,0,0,0,5,-1,-1
2019200869473,2,1,1,2,33,6,3,0,0,0,0,0,9,1,3
2019200869500,2,1,1,1,28,6,2,0,0,0,0,0,3,1,1
2019200869545,1,1,1,1,36,7,3,0,0,0,0,0,9,1,1
2019200869556,2,1,1,1,39,7,2,0,0,0,0,0,1,-1,-1
2019200869583,1,1,3,2,24,5,3,9,5,0,0,2,0,1,3
2019200869613,1,1,3,2,51,8,2,6,9,0,0,0,0,1,1
2019200869624,2,1,1,1,14,3,3,0,0,0,0,0,1,1,8
2019200869656,1,1,3,2,46,8,2,10,9,0,0,0,0,1,1
2019200869656,1,2,3,2,11,3,2,10,9,0,0,0,0,-1,-1
2019200869800,1,1,1,1,41,7,2,0,0,0,0,0,9,1,4
2019200869830,1,1,3,1,11,3,3,5,2,0,0,0,0,1,6
2019200869836,1,1,3,2,46,8,2,9,5,0,0,2,0,-1,-1
2019200869838,1,1,1,1,40,7,2,0,0,0,0,0,3,1,1
2019200869840,2,1,1,1,17,4,3,0,0,0,0,0,2,1,1
2019200869856,2,1,1,1,15,3,3,0,0,0,0,0,1,1,1
2019200869861,1,1,1,2,46,8,3,0,0,0,0,0,9,1,1
2019200869861,2,2,1,1,54,8,3,0,0,0,0,0,9,1,2
2019200869875,2,1,1,2,36,7,3,0,0,0,0,0,9,-1,-1
2019200869875,2,2,2,1,14,3,3,0,0,1,0,0,9,1,1
2019200869944,2,1,1,1,46,8,3,0,0,0,0,0,9,1,2
2019200869949,1,1,1,1,28,6,3,0,0,0,0,0,9,-1,-1
2019200869949,1,2,2,2,26,6,3,0,0,1,0,0,9,-1,-1
2019200869988,2,1,1,1,22,5,3,0,0,0,0,0,9,1,4
2019200870017,2,1,1,1,22,5,3,0,0,0,0,0,9,1,4
2019200870017,2,2,2,2,21,5,3,0,0,1,0,0,9,-1,-1
2019200870017,2,3,2,2,1,1,3,0,0,2,0,0,9,-1,-1
2019200870146,1,1,3,1,47,8,2,5,3,0,0,2,0,-1,-1
2019200870149,1,1,1,1,27,6,2,0,0,0,0,0,9,1,3
2019200870180,1,1,1,2,20,4,3,0,0,0,0,0,9,1,3
2019200870180,2,2,1,1,52,8,3,0,0,0,0,0,9,1,9
2019200870180,2,3,2,2,10,2,2,0,0,1,0,0,9,1,9
2019200870208,1,1,2,1,30,6,3,0,0,1,0,0,9,-1,-1
2019200870231,1,1,1,1,37,7,3,0,0,0,0,0,19,1,6
2019200870245,1,1,1,1,41,7,3,0,0,0,0,0,1,1,7
2019200870278,1,1,1,2,25,5,3,0,0,0,0,0,9,1,1
2019200870290,1,1,3,1,56,9,3,1,1,0,0,2,0,3,9
2019200870300,1,1,1,1,41,7,3,0,0,0,0,0,9,1,2
2019200870333,1,1,1,1,30,6,3,0,0,0,0,0,1,1,3
2019200870452,1,1,1,1,19,4,2,0,0,0,0,0,19,1,1
2019200870526,1,1,1,1,27,6,3,0,0,0,0,0,9,1,6
2019200870526,2,2,1,1,26,6,3,0,0,0,0,0,9,-1,-1
2019200870551,1,1,1,2,45,7,3,0,0,0,0,0,9,1,2
2019200870621,1,1,1,2,42,7,3,0,0,0,0,0,9,1,2
2019200870637,1,1,1,2,66,10,3,0,0,0,0,0,9,1,8
2019200870637,1,2,2,2,38,7,3,0,0,1,0,0,9,1,8
2019200870795,2,1,1,2,38,7,3,0,0,0,0,0,9,1,10
2019200870819,1,1,1,1,26,6,3,0,0,0,0,0,1,-1,-1
2019200870864,2,1,1,1,30,6,3,0,0,0,0,0,9,1,3
2019200870864,2,2,2,2,30,6,3,0,0,1,0,0,9,1,3
2019200870864,2,3,2,1,7,2,3,0,0,2,0,0,9,1,3
2019200870949,2,2,1,2,49,8,3,0,0,0,0,0,9,1,9
2019200870959,1,2,1,2,43,7,3,0,0,0,0,0,9,1,5
2019200870959,2,1,1,2,41,7,3,0,0,0,0,0,9,1,7
2019200871008,2,1,1,1,65,9,1,0,0,0,0,0,1,1,9
2019200871434,1,1,1,1,80,11,3,0,0,0,0,0,9,1,10
2019200871434,2,2,1,2,52,8,3,0,0,0,0,0,9,1,1
2019200871434,2,3,2,2,12,3,3,0,0,2,0,0,9,1,1
2019200871434,2,4,2,2,13,3,3,0,0,1,0,0,9,1,1
2019200871458,2,1,1,1,59,9,3,0,0,0,0,0,9,1,8
2019200871478,1,1,1,2,58,9,3,0,0,0,0,0,9,1,1
2019200871560,2,1,1,1,25,5,3,0,0,0,0,0,9,1,10
2019200871560,2,2,2,2,4,1,3,0,0,2,0,0,9,-1,-1
2019200871561,2,1,1,2,36,7,3,0,0,0,0,0,9,1,4
2019200871564,1,1,3,1,35,6,3,10,9,0,0,0,0,-1,-1
2019200871579,1,1,1,1,35,6,3,0,0,0,0,0,9,1,1
2019200871579,1,2,2,2,38,7,3,0,0,1,0,0,9,1,1
2019200871593,2,1,1,2,22,5,3,0,0,0,0,0,9,1,4
2019200871625,2,1,1,1,41,7,3,0,0,0,0,0,9,1,1
2019200871631,2,1,2,1,-1,-1,3,0,0,1,0,0,9,-1,-1
2019200871631,2,2,1,1,24,5,3,0,0,0,0,0,9,1,2
2019200871642,2,1,1,1,37,7,3,0,0,0,0,0,9,1,1
2019200871643,2,2,2,2,66,10,3,0,0,0,0,0,19,1,7
2019200871651,2,1,1,1,35,6,3,0,0,0,0,0,9,1,5
2019200871675,2,1,1,1,34,6,3,0,0,0,0,0,9,1,4
2019200871705,1,1,3,2,8,2,2,5,2,0,0,0,0,1,1
2019200871719,2,1,1,2,23,5,3,0,0,0,0,0,9,1,7
2019200871726,1,1,3,2,43,7,2,1,1,0,0,0,0,1,1
2019200871975,1,1,3,1,9,2,3,6,5,0,0,0,0,1,1
2019200871990,1,1,3,2,11,3,3,4,2,0,0,0,0,-1,-1
2019200872012,1,1,1,1,33,6,3,0,0,0,0,0,9,1,2
2019200872024,1,1,3,1,52,8,2,6,9,0,0,0,0,1,2
2019200872050,1,1,1,2,50,8,3,0,0,0,0,0,9,1,1
2019200872050,1,2,2,2,22,5,3,0,0,1,0,0,9,1,1
2019200872061,2,1,1,1,28,6,3,0,0,0,0,0,9,1,4
2019200872061,2,2,2,2,28,6,3,0,0,2,0,0,9,1,4
2019200872078,2,1,1,1,53,8,3,0,0,0,0,0,1,1,6
2019200872357,2,1,1,1,51,8,3,0,0,0,0,0,1,1,1
2019200872422,1,1,3,1,57,9,3,5,3,0,0,0,0,1,1
2019200872425,2,1,3,1,42,7,3,9,5,0,0,2,0,-1,-1
2019200872851,1,1,3,2,-1,-1,3,1,9,0,0,0,0,1,7
2019200872855,2,1,1,1,35,6,3,0,0,0,0,0,1,1,6
2019200872856,3,1,1,1,22,5,2,0,0,0,0,0,3,1,3
2019200872892,2,1,1,1,52,8,3,0,0,0,0,0,9,-1,-1
2019200872892,2,2,2,2,44,7,3,0,0,1,0,0,9,-1,-1
2019200872928,2,1,1,1,32,6,3,0,0,0,0,0,9,1,4
2019200873328,2,1,1,1,28,6,2,0,0,0,0,0,9,1,9
2019200873383,1,1,1,2,36,7,3,0,0,0,0,0,9,1,3
2019200873397,1,1,3,2,17,4,2,1,9,0,0,2,0,1,4
2019200873438,2,1,1,1,8,2,3,0,0,0,0,0,1,1,1
2019200873448,2,1,2,2,42,7,3,0,0,2,0,0,9,1,1
2019200873467,1,1,1,1,-1,-1,3,0,0,0,0,0,3,1,1
2019200873470,1,1,3,2,24,5,3,1,3,0,0,2,0,1,2
2019200873713,2,1,1,1,31,6,3,0,0,0,0,0,9,1,6
2019200873782,2,1,1,1,35,6,3,0,0,0,0,0,3,1,2
2019200873799,2,1,1,1,74,10,3,0,0,0,0,0,1,1,1
2019200873810,1,1,2,2,-1,-1,3,0,0,2,0,0,9,1,1
2019200873828,1,1,1,1,17,4,3,0,0,0,0,0,3,1,8
2019200873833,1,1,3,1,15,3,3,1,3,0,0,0,0,1,1
2019200873898,1,1,1,1,20,4,3,0,0,0,0,0,9,1,5
2019200873898,1,3,2,1,20,4,2,0,0,2,0,0,9,1,1
2019200873898,2,2,1,1,29,6,3,0,0,0,0,0,9,1,2
2019200874038,1,1,1,2,48,8,3,0,0,0,0,0,9,-1,-1
2019200874038,2,2,1,1,29,6,2,0,0,0,0,0,9,1,7
2019200874038,3,3,1,1,65,9,3,0,0,0,0,0,9,1,4
2019200874056,1,2,1,2,45,7,3,0,0,0,0,0,9,1,1
2019200874056,1,3,2,1,11,3,3,0,0,2,0,0,9,1,1
2019200874056,2,1,1,2,27,6,3,0,0,0,0,0,9,1,1
2019200874072,1,2,1,1,23,5,2,0,0,0,0,0,3,1,2
2019200874072,2,1,2,2,80,11,3,0,0,1,0,0,9,1,2
2019200874072,2,3,1,1,89,11,3,0,0,0,0,0,9,1,2
2019200874093,2,1,1,1,8,2,3,0,0,0,0,0,1,1,2
2019200874123,1,1,3,1,-1,-1,3,5,1,0,0,2,0,-1,-1
2019200874133,2,1,1,1,47,8,3,0,0,0,0,0,3,1,1
2019200874183,1,1,3,1,9,2,2,9,9,0,0,0,0,1,2
2019200874234,2,1,1,1,18,4,3,0,0,0,0,0,1,1,1
2019200874260,1,1,1,1,15,3,2,0,0,0,0,0,1,-1,-1
2019200874304,1,1,3,2,7,2,3,5,3,0,0,0,0,1,6
2019200874331,2,1,1,2,45,7,2,0,0,0,0,0,1,1,2
2019200874366,2,1,1,1,42,7,3,0,0,0,0,0,1,1,1
2019200874608,1,1,3,1,12,3,3,9,9,0,0,0,0,1,1
2019200874619,1,1,3,1,29,6,3,6,9,0,0,2,0,1,3
2019200874621,2,1,1,2,34,6,3,0,0,0,0,0,9,1,7
2019200874649,1,1,3,1,34,6,3,5,9,0,0,2,0,1,2
2019200874675,1,1,1,1,-1,-1,3,0,0,0,0,0,1,1,7
2019200874762,1,1,2,1,25,5,3,0,0,-1,0,0,9,-1,-1
2019200875041,1,1,3,2,74,10,1,5,3,0,0,0,0,1,1
2019200875043,1,1,2,1,13,3,3,0,0,2,0,0,9,-1,3
2019200875043,1,2,2,1,21,5,3,0,0,1,0,0,9,1,1
2019200875076,2,1,1,2,28,6,3,0,0,0,0,0,1,1,2
2019200875531,2,1,1,2,38,7,3,0,0,0,0,0,9,1,1
2019200875691,1,1,3,1,18,4,3,5,3,0,0,2,0,1,4
2019200875734,1,1,3,1,9,2,3,5,3,0,0,0,0,1,1
2019200875812,2,1,1,1,28,6,2,0,0,0,0,0,5,1,6
2019200875828,2,1,1,1,33,6,3,0,0,0,0,0,9,1,2
2019200875828,2,2,2,2,28,6,3,0,0,1,0,0,9,1,2
2019200875889,1,1,1,1,70,10,3,0,0,0,0,0,9,1,1
2019200875889,1,2,2,2,61,9,2,0,0,2,0,0,9,1,3
2019200875975,1,1,1,2,26,6,3,0,0,0,0,0,9,1,2
2019200876010,2,1,1,1,53,8,3,0,0,0,0,0,19,1,1
2019200876035,1,1,1,1,31,6,3,0,0,0,0,0,9,1,1
2019200876035,3,2,1,1,59,9,3,0,0,0,0,0,17,1,1
2019200876066,2,1,1,1,33,6,3,0,0,0,0,0,9,1,1
2019200876086,1,1,1,2,39,7,3,0,0,0,0,0,9,1,3
2019200876135,2,2,1,1,33,6,3,0,0,0,0,0,9,1,2
2019200876169,2,1,1,2,26,6,3,0,0,0,0,0,9,1,1
2019200876169,2,2,2,1,27,6,3,0,0,1,0,0,9,1,4
2019200876169,2,3,2,2,3,1,3,0,0,2,0,0,9,1,4
2019200876169,2,4,2,2,26,6,3,0,0,1,0,0,9,3,7
2019200876169,2,5,2,1,11,3,3,0,0,2,0,0,9,3,7
2019200876232,2,2,1,2,29,6,3,0,0,0,0,0,9,1,3
2019200876232,2,3,2,2,6,2,3,0,0,2,0,0,9,1,3
2019200876394,2,1,1,1,19,4,3,0,0,0,0,0,9,1,3
2019200876414,2,1,2,1,29,6,3,0,0,1,0,0,9,-1,-1
2019200876440,1,1,3,1,18,4,3,5,3,0,0,2,0,-1,-1
2019200876476,2,1,1,1,54,8,3,0,0,0,0,0,19,1,1
2019200876477,1,1,3,2,49,8,3,6,9,0,0,2,0,1,9
2019200876491,1,1,1,1,22,5,3,0,0,0,0,0,9,1,5
2019200876491,1,3,2,2,21,5,3,0,0,1,0,0,9,1,4
2019200876491,3,2,1,1,34,6,3,0,0,0,0,0,9,-1,-1
2019200876491,3,4,2,1,27,6,3,0,0,2,0,0,9,-1,-1
2019200876499,2,1,1,2,28,6,3,0,0,0,0,0,9,-1,-1
2019200876499,2,2,2,2,33,6,3,0,0,1,0,0,9,-1,-1
2019200876527,2,1,1,1,44,7,3,0,0,0,0,0,8,1,1
2019200876527,2,2,2,1,52,8,3,0,0,2,0,0,8,1,1
2019200876578,2,1,1,1,52,8,3,0,0,0,0,0,9,-1,-1
2019200876597,2,1,1,2,-1,-1,3,0,0,0,0,0,9,-1,-1
2019200876604,2,1,1,1,18,4,3,0,0,0,0,0,9,1,5
2019200876658,2,2,1,2,40,7,3,0,0,0,0,0,9,1,6
2019200876660,2,1,1,1,17,4,3,0,0,0,0,0,9,1,2
2019200876768,2,1,1,1,22,5,3,0,0,0,0,0,9,1,1
2019200876805,1,1,1,2,58,9,3,0,0,0,0,0,9,1,1
2019200876805,2,2,1,1,47,8,3,0,0,0,0,0,9,1,5
2019200876808,1,1,3,2,31,6,3,6,9,0,0,2,0,-1,-1
2019200876821,1,1,1,1,51,8,3,0,0,0,0,0,9,-1,-1
2019200876829,2,1,1,2,41,7,3,0,0,0,0,0,9,1,6
2019200876866,2,1,1,1,22,5,3,0,0,0,0,0,1,1,1
2019200876877,1,1,3,2,29,6,3,5,9,0,0,2,0,1,5
2019200876890,2,1,1,1,32,6,3,0,0,0,0,0,9,1,1
2019200876901,1,1,2,2,46,8,3,0,0,0,3,0,11,1,3
2019200876909,1,1,1,2,48,8,3,0,0,0,0,0,9,1,2
2019200876919,1,2,3,2,11,3,3,5,2,0,0,0,0,-1,-1
2019200876956,2,2,1,1,28,6,3,0,0,0,0,0,9,-1,-1
2019200876956,2,3,2,2,26,6,3,0,0,1,0,0,9,-1,-1
2019200876956,2,4,2,2,-1,-1,3,0,0,-1,0,0,9,-1,-1
2019200876959,1,1,2,2,75,10,3,0,0,0,4,0,11,1,1
2019200876959,1,2,2,2,19,4,3,0,0,0,4,0,11,1,2
2019200877022,1,1,3,1,53,8,3,6,9,0,0,2,0,1,1
2019200877047,1,1,3,1,-1,-1,3,4,1,0,0,2,0,-1,-1
2019200877056,1,1,2,2,21,5,3,0,0,2,0,0,8,1,2
2019200877160,1,1,3,2,17,4,3,6,9,0,0,2,0,1,1
2019200877187,1,1,1,2,22,5,3,0,0,0,0,0,9,1,4
2019200877187,1,2,2,2,10,2,3,0,0,1,0,0,9,1,4
2019200877187,2,3,2,1,-1,-1,3,0,0,1,0,0,9,-1,-1
2019200877205,2,1,2,2,1,1,3,0,0,2,0,0,9,-1,-1
2019200877205,2,2,2,2,25,5,3,0,0,1,0,0,9,-1,-1
2019200877251,1,1,1,1,53,8,3,0,0,0,0,0,9,1,2
2019200877251,2,2,1,2,27,6,3,0,0,0,0,0,9,1,1
2019200877295,2,1,1,1,38,7,3,0,0,0,0,0,9,1,5
2019200877316,1,1,1,1,58,9,3,0,0,0,0,0,9,-1,-1
2019200877332,1,1,1,1,27,6,3,0,0,0,0,0,3,1,3
2019200877340,1,1,1,2,60,9,3,0,0,0,0,0,9,1,3
2019200877710,2,1,1,2,27,6,3,0,0,0,0,0,9,1,5
2019200877710,2,2,2,2,20,4,3,0,0,1,0,0,9,-1,-1
2019200877710,2,3,2,2,1,1,3,0,0,2,0,0,9,1,5
2019200877754,1,1,3,1,72,10,3,4,3,0,0,0,0,1,2
2019200877762,1,1,3,2,14,3,3,4,3,0,0,0,0,1,10
2019200877763,2,1,1,2,58,9,3,0,0,0,0,0,9,1,1
2019200877768,1,1,1,1,19,4,2,0,0,0,0,0,97,1,3
2019200877820,2,1,1,2,38,7,3,0,0,0,0,0,9,1,4
2019200877838,1,1,3,1,56,9,3,5,2,0,0,2,0,1,3
2019200877842,2,1,1,2,54,8,3,0,0,0,0,0,9,1,5
2019200877852,2,1,1,1,19,4,3,0,0,0,0,0,9,1,6
2019200877852,2,2,2,1,17,4,3,0,0,1,0,0,9,1,6
2019200877880,2,1,1,1,29,6,3,0,0,0,0,0,9,1,2
2019200877880,2,2,2,2,30,6,3,0,0,1,0,0,9,1,2
2019200877945,1,1,1,2,28,6,3,0,0,0,0,0,9,1,2
2019200877955,1,1,3,2,44,7,3,1,2,0,0,2,0,1,4
2019200877966,2,1,1,2,33,6,3,0,0,0,0,0,9,1,1
2019200877968,2,1,1,2,28,6,3,0,0,0,0,0,9,1,4
2019200877968,3,2,1,1,36,7,3,0,0,0,0,0,9,-1,-1
2019200877968,3,3,2,2,42,7,3,0,0,1,0,0,9,-1,-1
2019200877985,1,1,1,1,47,8,3,0,0,0,0,0,1,1,5
2019200877994,2,1,1,2,41,7,3,0,0,0,0,0,9,1,6
2019200878005,1,1,3,1,29,6,1,3,1,0,0,2,0,1,1
2019200878006,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1,3
2019200878009,1,1,1,1,25,5,3,0,0,0,0,0,9,1,3
2019200878009,2,2,2,2,27,6,3,0,0,2,0,0,9,1,2
2019200878009,2,3,2,2,28,6,3,0,0,2,0,0,9,1,2
2019200878095,1,1,3,2,27,6,3,5,1,0,0,0,0,1,9
2019200878107,1,1,1,1,29,6,2,0,0,0,0,0,1,1,1
2019200878118,1,1,3,2,19,4,3,5,3,0,0,2,0,1,2
2019200878123,1,1,3,1,18,4,2,5,3,0,0,2,0,3,4
2019200878126,1,1,1,1,25,5,2,0,0,0,0,0,5,1,9
2019200878150,2,1,1,1,62,9,2,0,0,0,0,0,5,1,9
2019200878162,1,1,1,2,32,6,3,0,0,0,0,0,9,1,7
2019200878171,1,1,1,1,25,5,3,0,0,0,0,0,9,1,1
2019200878171,1,2,2,2,19,4,3,0,0,1,0,0,9,1,1
2019200878197,1,1,1,1,25,5,3,0,0,0,0,0,9,1,6
2019200878208,1,1,3,1,17,4,2,9,8,0,0,0,0,1,1
2019200878211,2,1,1,1,28,6,3,0,0,0,0,0,9,1,3
2019200878258,1,1,1,1,52,8,3,0,0,0,0,0,9,1,7
2019200878284,1,1,1,1,42,7,3,0,0,0,0,0,9,1,1
2019200878284,1,2,2,2,40,7,3,0,0,1,0,0,9,1,1
2019200878284,1,3,2,1,-1,-1,3,0,0,2,0,0,9,-1,-1
2019200878287,2,1,1,1,46,8,3,0,0,0,0,0,8,-1,-1
2019200878329,2,1,1,1,46,8,3,0,0,0,0,0,1,1,7
2019200878336,1,1,3,1,17,4,2,5,9,0,0,2,0,1,1
2019200878345,2,1,1,1,57,9,3,0,0,0,0,0,9,1,1
2019200878347,2,1,1,1,44,7,3,0,0,0,0,0,9,1,1
2019200878347,2,2,2,2,37,7,3,0,0,2,0,0,9,1,1
2019200878356,1,1,3,2,41,7,3,4,9,0,0,2,0,1,2
2019200878378,1,1,1,1,46,8,3,0,0,0,0,0,8,1,1
2019200878378,1,3,2,2,47,8,2,0,0,1,0,0,8,1,1
2019200878378,2,2,1,1,26,6,3,0,0,0,0,0,9,1,6
2019200878388,2,1,2,1,50,8,3,0,0,1,0,0,9,-1,-1
2019200878388,2,2,1,1,32,6,3,0,0,0,0,0,9,-1,-1
2019200878388,2,3,2,2,32,6,3,0,0,2,0,0,9,-1,-1
2019200878388,2,4,2,2,8,2,3,0,0,2,0,0,9,-1,-1
2019200878388,2,5,2,1,7,2,3,0,0,2,0,0,9,-1,-1
2019200878388,2,6,2,2,6,2,3,0,0,2,0,0,9,-1,-1
2019200878413,1,1,1,1,-1,-1,3,0,0,0,0,0,97,-1,-1
2019200878424,1,1,1,2,48,8,3,0,0,0,0,0,9,-1,-1
2019200878528,1,1,3,1,24,5,2,6,9,0,0,2,0,-1,-1
2019200878528,1,2,3,1,63,9,2,6,9,0,0,2,0,1,1
2019200878528,1,3,3,1,51,8,3,6,9,0,0,2,0,1,1
2019200878548,1,1,3,1,4,1,2,5,1,0,0,0,0,1,2
2019200878574,2,1,1,1,29,6,3,0,0,0,0,0,9,1,5
2019200878574,2,2,2,2,25,5,3,0,0,1,0,0,9,1,10
2019200878576,2,1,1,1,28,6,3,0,0,0,0,0,9,1,4
2019200878600,1,1,3,1,9,2,3,4,1,0,0,0,0,-1,-1
2019200878600,1,2,3,2,6,2,3,4,1,0,0,0,0,-1,-1
2019200878627,2,1,1,2,42,7,3,0,0,0,0,0,9,1,3
2019200878650,2,1,1,1,34,6,3,0,0,0,0,0,9,1,1
2019200878683,1,1,2,2,66,10,3,0,0,2,0,0,9,1,2
2019200878728,2,1,1,1,36,7,3,0,0,0,0,0,1,-1,-1
2019200878771,1,1,2,2,23,5,3,0,0,1,0,0,9,-1,-1
2019200878771,2,2,2,1,57,9,3,0,0,1,0,0,9,1,7
2019200878817,1,2,1,1,21,5,3,0,0,0,0,0,9,1,1
2019200878817,1,3,2,1,25,5,3,0,0,1,0,0,9,1,5
2019200878817,2,1,1,1,52,8,3,0,0,0,0,0,9,1,3
2019200878837,1,1,3,1,66,10,3,6,9,0,0,0,0,1,10
2019200878866,1,1,1,2,34,6,3,0,0,0,0,0,9,1,4
2019200878873,1,1,3,1,69,10,3,5,3,0,0,0,0,1,4
2019200878991,2,1,1,1,38,7,3,0,0,0,0,0,9,1,1
2019200879075,1,1,2,1,9,2,3,0,0,1,0,0,9,1,1
2019200879090,1,1,3,1,36,7,3,5,3,0,0,2,0,1,2
2019200879105,1,1,1,2,21,5,3,0,0,0,0,0,9,1,1
2019200879159,1,1,1,1,30,6,3,0,0,0,0,0,9,2,6
2019200879159,1,2,2,2,34,6,3,0,0,1,0,0,9,2,6
2019200879223,1,1,3,1,62,9,2,5,2,0,0,2,0,-1,-1
2019200879248,2,1,1,1,42,7,3,0,0,0,0,0,9,-1,-1
2019200879250,1,1,3,1,4,1,3,5,1,0,0,0,0,1,3
2019200879263,1,1,3,1,21,5,3,4,1,0,0,2,0,-1,-1
2019200879278,1,1,3,2,45,7,3,1,3,0,0,2,0,1,4
2019200879409,1,1,1,2,55,8,3,0,0,0,0,0,9,1,3
2019200879409,2,2,1,1,31,6,3,0,0,0,0,0,19,1,1
2019200879410,1,1,3,1,15,3,3,5,4,0,0,0,0,-1,-1
2019200879431,2,1,1,1,34,6,3,0,0,0,0,0,9,1,1
2019200879442,1,1,1,1,60,9,2,0,0,0,0,0,19,1,8
2019200879467,2,1,1,1,53,8,3,0,0,0,0,0,9,1,1
2019200879513,1,1,1,1,31,6,3,0,0,0,0,0,9,1,1
2019200879537,2,1,1,1,19,4,3,0,0,0,0,0,3,1,1
2019200879549,1,1,1,1,32,6,3,0,0,0,0,0,9,1,3
2019200879549,2,2,1,2,30,6,3,0,0,0,0,0,9,3,9
2019200879570,1,1,1,2,49,8,3,0,0,0,0,0,9,1,2
2019200879603,2,1,2,2,67,10,3,0,0,1,0,0,9,3,7
2019200879620,1,1,3,1,13,3,3,5,4,0,0,0,0,1,1
2019200879642,1,5,2,2,24,5,3,0,0,1,0,0,9,1,2
2019200879642,2,1,1,1,20,4,3,0,0,0,0,0,9,1,1
2019200879642,2,2,2,2,22,5,3,0,0,2,0,0,9,1,5
2019200879642,2,3,2,2,22,5,3,0,0,1,0,0,9,1,1
2019200879642,2,4,2,2,20,4,3,0,0,2,0,0,9,1,2
2019200879657,2,1,1,2,61,9,3,0,0,0,0,0,9,1,1
2019200880040,2,1,1,2,47,8,3,0,0,0,0,0,9,1,3
2019200880071,2,1,1,1,40,7,2,0,0,0,0,0,3,1,5
2019200880087,2,1,1,1,66,10,3,0,0,0,0,0,1,1,1
2019200880153,2,1,1,1,57,9,3,0,0,0,0,0,1,1,1
2019200880174,1,1,1,2,34,6,3,0,0,0,0,0,9,1,5
2019200880177,2,1,1,1,32,6,3,0,0,0,0,0,19,1,1
2019200880177,2,2,2,2,6,2,3,0,0,0,0,0,19,1,3
2019200880181,1,1,2,2,13,3,3,0,0,2,0,0,9,1,2
2019200880181,1,2,2,2,13,3,3,0,0,2,0,0,9,1,2
2019200880214,2,1,1,1,14,3,3,0,0,0,0,0,1,-1,-1
2019200880239,1,1,2,2,4,1,3,0,0,1,0,0,9,1,3
2019200880261,2,1,1,1,46,8,3,0,0,0,0,0,9,-1,-1
2019200880262,1,1,3,2,11,3,3,5,1,0,0,2,0,1,8
2019200880268,1,1,3,1,14,3,3,5,1,0,0,0,0,1,10
2019200880292,1,1,1,2,24,5,3,0,0,0,0,0,9,1,5
2019200880307,1,1,1,1,22,5,3,0,0,0,0,0,9,1,1
